name_common,name_sp,class,name_parameter,value,unit
kakao,Theobroma cacao L.,S3,soil_nitrogen,0.10<,%
kakao,Theobroma cacao L.,S1,soil_organic_c,>1.2,%
kakao,Theobroma cacao L.,S2,soil_organic_c,0.8-1.2,%
kakao,Theobroma cacao L.,S3,soil_organic_c,0.8<,%
kakao,Theobroma cacao L.,S1,soil_outcrop,5<,%
kakao,Theobroma cacao L.,S2,soil_outcrop,5-15,%
kakao,Theobroma cacao L.,S3,soil_outcrop,15-25,%
kakao,Theobroma cacao L.,N,soil_outcrop,>25,%
kakao,Theobroma cacao L.,S1,soil_p2o5,>20,mg/100 g
kakao,Theobroma cacao L.,S2,soil_p2o5,15-20,mg/100 g
kakao,Theobroma cacao L.,S3,soil_p2o5,15<,mg/100 g
kakao,Theobroma cacao L.,S1,soil_peat_depth,100<,cm
kakao,Theobroma cacao L.,S2,soil_peat_depth,100-200,cm
kakao,Theobroma cacao L.,S3,soil_peat_depth,200-300,cm
kakao,Theobroma cacao L.,N,soil_peat_depth,>300,cm
kakao,Theobroma cacao L.,S1,soil_peat_maturity,saprik,unitless
kakao,Theobroma cacao L.,S2,soil_peat_maturity,saprik;hemik,unitless
kakao,Theobroma cacao L.,S3,soil_peat_maturity,hemik,unitless
kakao,Theobroma cacao L.,N,soil_peat_maturity,fibrik,unitless
kakao,Theobroma cacao L.,S1,soil_ph,6.0-7.0,unitless
kakao,Theobroma cacao L.,S2,soil_ph,5.5-6.0,unitless
kakao,Theobroma cacao L.,S2,soil_ph,7.0-7.6,unitless
kakao,Theobroma cacao L.,S3,soil_ph,5.5<,unitless
kakao,Theobroma cacao L.,S3,soil_ph,>7.6,unitless
kakao,Theobroma cacao L.,S1,soil_salinity,1.1<,dS/m
kakao,Theobroma cacao L.,S2,soil_salinity,1.1-1.8,dS/m
kakao,Theobroma cacao L.,S3,soil_salinity,1.8-2.2,dS/m
kakao,Theobroma cacao L.,N,soil_salinity,>2.2,dS/m
kakao,Theobroma cacao L.,S1,soil_slope,8<,%
kakao,Theobroma cacao L.,S2,soil_slope,8-15,%
kakao,Theobroma cacao L.,S3,soil_slope,15-30,%
kakao,Theobroma cacao L.,N,soil_slope,>30,%
kakao,Theobroma cacao L.,S1,soil_sulfidic_depth,>125,cm
kakao,Theobroma cacao L.,S2,soil_sulfidic_depth,100-125,cm
kakao,Theobroma cacao L.,S3,soil_sulfidic_depth,60-100,cm
kakao,Theobroma cacao L.,N,soil_sulfidic_depth,60<,cm
kakao,Theobroma cacao L.,S1,soil_surface_rocks,5<,%
kakao,Theobroma cacao L.,S2,soil_surface_rocks,5-15,%
kakao,Theobroma cacao L.,S3,soil_surface_rocks,15-40,%
kakao,Theobroma cacao L.,N,soil_surface_rocks,>40,%
kakao,Theobroma cacao L.,S1,soil_texture,h_ah,unitless
kakao,Theobroma cacao L.,S2,soil_texture,s,unitless
kakao,Theobroma cacao L.,S3,soil_texture,ak_sh,unitless
kakao,Theobroma cacao L.,N,soil_texture,k,unitless
