name_common,name_sp,class,name_parameter,value,unit
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_drainage,terhambat;sangatterhambat;sangatcepat,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_erosion_risk,0.15<,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_erosion_risk,0.15-0.9,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_erosion_risk,0.9-1.8,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_erosion_risk,1.8-4.8,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_erosion_risk,>4.8,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_flood_height,25,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_flood_height,25-50,cm
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_flood_height,>50,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_flood_length,7<,hari
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_flood_length,7-14,hari
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_flood_length,>14,hari
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_k2o,>20,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_k2o,10-20,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_k2o,10<,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_nitrogen,>0.2,%
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_nitrogen,0.10-0.20,%
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_nitrogen,0.10<,%
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_organic_c,>0.4,%
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_organic_c,0.4<,%
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_outcrop,2<,%
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_outcrop,2-10,%
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_outcrop,10-25,%
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_outcrop,>25,%
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_p2o5,>20,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_p2o5,15-20,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_p2o5,15<,mg/100 g
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_peat_depth,tanpa,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_peat_depth,100<,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_peat_depth,100-200,cm
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_peat_depth,>200,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_peat_maturity,saprik,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_peat_maturity,hemik,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_peat_maturity,hemik;fibrik,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_ph,5.5-7.0,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_ph,7.0-7.5,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_ph,5.0-5.5,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_ph,7.5-8.0,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_ph,4.5-5.0,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_ph,>8.0,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_ph,4.5<,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_salinity,4<,dS/m
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_salinity,4-8,dS/m
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_salinity,>8,dS/m
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_slope,8<,%
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_slope,8-15,%
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_slope,15-40,%
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_slope,>40,%
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_sulfidic_depth,>175,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_sulfidic_depth,125-175,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_sulfidic_depth,75-125,cm
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_sulfidic_depth,75<,cm
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_surface_rocks,3<,%
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_surface_rocks,3-15,%
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_surface_rocks,15-40,%
mahoni,Swietenia mahagoni (L.) Jacq.,N,soil_surface_rocks,>40,%
mahoni,Swietenia mahagoni (L.) Jacq.,S1,soil_texture,s_ah,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S2,soil_texture,ak_h,unitless
mahoni,Swietenia mahagoni (L.) Jacq.,S3,soil_texture,k_sh,unitless
