name_common,name_sp,class,name_parameter,value,unit
kemiri,Aleuriteus moluccana WILLD,S2,soil_k2o,10-20,mg/100 g
kemiri,Aleuriteus moluccana WILLD,S3,soil_k2o,10<,mg/100 g
kemiri,Aleuriteus moluccana WILLD,S1,soil_nitrogen,>0.2,%
kemiri,Aleuriteus moluccana WILLD,S2,soil_nitrogen,0.10-0.20,%
kemiri,Aleuriteus moluccana WILLD,S3,soil_nitrogen,0.10<,%
kemiri,Aleuriteus moluccana WILLD,S1,soil_organic_c,>0.4,%
kemiri,Aleuriteus moluccana WILLD,S2,soil_organic_c,0.4<,%
kemiri,Aleuriteus moluccana WILLD,S1,soil_outcrop,5<,%
kemiri,Aleuriteus moluccana WILLD,S2,soil_outcrop,5-15,%
kemiri,Aleuriteus moluccana WILLD,S3,soil_outcrop,15-25,%
kemiri,Aleuriteus moluccana WILLD,N,soil_outcrop,>25,%
kemiri,Aleuriteus moluccana WILLD,S1,soil_p2o5,>20,mg/100 g
kemiri,Aleuriteus moluccana WILLD,S2,soil_p2o5,15-20,mg/100 g
kemiri,Aleuriteus moluccana WILLD,S3,soil_p2o5,15<,mg/100 g
kemiri,Aleuriteus moluccana WILLD,S1,soil_peat_depth,100<,cm
kemiri,Aleuriteus moluccana WILLD,S2,soil_peat_depth,100-200,cm
kemiri,Aleuriteus moluccana WILLD,S3,soil_peat_depth,200-300,cm
kemiri,Aleuriteus moluccana WILLD,N,soil_peat_depth,>300,cm
kemiri,Aleuriteus moluccana WILLD,S1,soil_peat_maturity,saprik,unitless
kemiri,Aleuriteus moluccana WILLD,S2,soil_peat_maturity,saprik;hemik,unitless
kemiri,Aleuriteus moluccana WILLD,S3,soil_peat_maturity,hemik,unitless
kemiri,Aleuriteus moluccana WILLD,N,soil_peat_maturity,fibrik,unitless
kemiri,Aleuriteus moluccana WILLD,S1,soil_ph,5.5-7.0,unitless
kemiri,Aleuriteus moluccana WILLD,S2,soil_ph,4.0-5.5,unitless
kemiri,Aleuriteus moluccana WILLD,S2,soil_ph,7.0-8.0,unitless
kemiri,Aleuriteus moluccana WILLD,S3,soil_ph,4.0<,unitless
kemiri,Aleuriteus moluccana WILLD,S3,soil_ph,>8.0,unitless
kemiri,Aleuriteus moluccana WILLD,S1,soil_salinity,5<,dS/m
kemiri,Aleuriteus moluccana WILLD,S2,soil_salinity,5-8,dS/m
kemiri,Aleuriteus moluccana WILLD,S3,soil_salinity,8-10,dS/m
kemiri,Aleuriteus moluccana WILLD,N,soil_salinity,>10,dS/m
kemiri,Aleuriteus moluccana WILLD,S1,soil_slope,8<,%
kemiri,Aleuriteus moluccana WILLD,S2,soil_slope,8-15,%
kemiri,Aleuriteus moluccana WILLD,S3,soil_slope,15-40,%
kemiri,Aleuriteus moluccana WILLD,N,soil_slope,>40,%
kemiri,Aleuriteus moluccana WILLD,S1,soil_surface_rocks,5<,%
kemiri,Aleuriteus moluccana WILLD,S2,soil_surface_rocks,5-15,%
kemiri,Aleuriteus moluccana WILLD,S3,soil_surface_rocks,15-40,%
kemiri,Aleuriteus moluccana WILLD,N,soil_surface_rocks,>40,%
kemiri,Aleuriteus moluccana WILLD,S1,soil_texture,s_ah_h,unitless
kemiri,Aleuriteus moluccana WILLD,S2,soil_texture,ak,unitless
kemiri,Aleuriteus moluccana WILLD,S3,soil_texture,k_sh,unitless
