name_common,name_sp,class,name_parameter,value,unit
karet,Hevea brassiliensis M.A.,N,soil_drainage,sangatterhambat;cepat,unitless
karet,Hevea brassiliensis M.A.,S1,soil_erosion_risk,0.15<,unitless
karet,Hevea brassiliensis M.A.,S2,soil_erosion_risk,0.15-0.9,unitless
karet,Hevea brassiliensis M.A.,S2,soil_erosion_risk,0.9-1.8,unitless
karet,Hevea brassiliensis M.A.,S3,soil_erosion_risk,1.8-4.8,unitless
karet,Hevea brassiliensis M.A.,N,soil_erosion_risk,>4.8,unitless
karet,Hevea brassiliensis M.A.,S3,soil_flood_height,25,cm
karet,Hevea brassiliensis M.A.,N,soil_flood_height,>25,cm
karet,Hevea brassiliensis M.A.,S3,soil_flood_length,7<,hari
karet,Hevea brassiliensis M.A.,N,soil_flood_length,>7,hari
karet,Hevea brassiliensis M.A.,S1,soil_k2o,>20,mg/100 g
karet,Hevea brassiliensis M.A.,S2,soil_k2o,10-20,mg/100 g
karet,Hevea brassiliensis M.A.,S3,soil_k2o,10<,mg/100 g
karet,Hevea brassiliensis M.A.,S1,soil_nitrogen,>0.2,%
karet,Hevea brassiliensis M.A.,S2,soil_nitrogen,0.10-0.20,%
karet,Hevea brassiliensis M.A.,S3,soil_nitrogen,0.10<,%
karet,Hevea brassiliensis M.A.,S1,soil_organic_c,>0.8,%
karet,Hevea brassiliensis M.A.,S2,soil_organic_c,0.8<,%
karet,Hevea brassiliensis M.A.,S1,soil_outcrop,5<,%
karet,Hevea brassiliensis M.A.,S2,soil_outcrop,5-15,%
karet,Hevea brassiliensis M.A.,S3,soil_outcrop,15-25,%
karet,Hevea brassiliensis M.A.,N,soil_outcrop,>25,%
karet,Hevea brassiliensis M.A.,S1,soil_p2o5,>20,mg/100 g
karet,Hevea brassiliensis M.A.,S2,soil_p2o5,15-20,mg/100 g
karet,Hevea brassiliensis M.A.,S3,soil_p2o5,15<,mg/100 g
karet,Hevea brassiliensis M.A.,S1,soil_peat_depth,100<,cm
karet,Hevea brassiliensis M.A.,S2,soil_peat_depth,100-200,cm
karet,Hevea brassiliensis M.A.,S3,soil_peat_depth,200-300,cm
karet,Hevea brassiliensis M.A.,N,soil_peat_depth,>300,cm
karet,Hevea brassiliensis M.A.,S1,soil_peat_maturity,saprik,unitless
karet,Hevea brassiliensis M.A.,S2,soil_peat_maturity,saprik;hemik,unitless
karet,Hevea brassiliensis M.A.,S3,soil_peat_maturity,hemik,unitless
karet,Hevea brassiliensis M.A.,N,soil_peat_maturity,fibrik,unitless
karet,Hevea brassiliensis M.A.,S1,soil_ph,5.0-6.0,unitless
karet,Hevea brassiliensis M.A.,S2,soil_ph,6.0-6.5,unitless
karet,Hevea brassiliensis M.A.,S2,soil_ph,4.5-5.0,unitless
karet,Hevea brassiliensis M.A.,S3,soil_ph,>6.5,unitless
karet,Hevea brassiliensis M.A.,S3,soil_ph,4.5<,unitless
karet,Hevea brassiliensis M.A.,S1,soil_salinity,0.5<,dS/m
karet,Hevea brassiliensis M.A.,S2,soil_salinity,0.5-1,dS/m
karet,Hevea brassiliensis M.A.,S3,soil_salinity,1-2,dS/m
karet,Hevea brassiliensis M.A.,N,soil_salinity,>2,dS/m
karet,Hevea brassiliensis M.A.,S1,soil_slope,8<,%
karet,Hevea brassiliensis M.A.,S2,soil_slope,8-15,%
karet,Hevea brassiliensis M.A.,S3,soil_slope,15-40,%
karet,Hevea brassiliensis M.A.,N,soil_slope,>40,%
karet,Hevea brassiliensis M.A.,S1,soil_sulfidic_depth,>175,cm
karet,Hevea brassiliensis M.A.,S2,soil_sulfidic_depth,125-175,cm
karet,Hevea brassiliensis M.A.,S3,soil_sulfidic_depth,75-125,cm
karet,Hevea brassiliensis M.A.,N,soil_sulfidic_depth,75<,cm
karet,Hevea brassiliensis M.A.,S1,soil_surface_rocks,5<,%
karet,Hevea brassiliensis M.A.,S2,soil_surface_rocks,5-15,%
karet,Hevea brassiliensis M.A.,S3,soil_surface_rocks,15-40,%
karet,Hevea brassiliensis M.A.,N,soil_surface_rocks,>40,%
karet,Hevea brassiliensis M.A.,S1,soil_texture,h_ah,unitless
karet,Hevea brassiliensis M.A.,S2,soil_texture,s,unitless
karet,Hevea brassiliensis M.A.,S3,soil_texture,ak,unitless
karet,Hevea brassiliensis M.A.,N,soil_texture,k_sh,unitless
